Test Time(ms),Current(A),Inlet Temp,Outlet Temp,Thermocouple Temperature,Average Tab Temp,Test Time (s)
7630480,14.0156,27.9905157,28.2563926,25.5965,28.12345415,1558.25
7631480,14.016,27.9708185,28.6787218,25.5586,28.32477015,1559.25
7632480,14.0158,27.9091577,28.3652578,25.5753,28.13720775,1560.25
7633480,14.016,27.7988962,28.288798,25.5678,28.0438471,1561.25
7634480,14.0158,27.813455,28.6717324,25.5924,28.2425937,1562.25
7635480,14.0157,27.5582478,28.5675268,25.538,28.0628873,1563.25
7636480,14.016,27.7250317,28.312096,25.5969,28.01856385,1564.25
7637480,14.0158,27.65288,28.3455604,25.5792,27.9992202,1565.25
7638480,14.0158,27.9125833,28.3140022,25.6251,28.11329275,1566.25
7639480,14.0157,27.6077049,28.3161202,25.5954,27.96191255,1567.25
7640480,14.0158,27.9810953,28.6024738,25.6728,28.29178455,1568.25
7641480,14.0159,27.749225,28.3726708,25.5539,28.0609479,1569.25
7642480,14.0157,28.0106411,28.2837148,25.6013,28.14717795,1570.25
7643480,14.0158,27.7072614,28.6698262,25.6255,28.1885438,1571.25
7644480,14.0157,27.7350944,28.5219898,25.5893,28.1285421,1572.25
7645480,14.016,27.8845362,28.585318,25.5913,28.2349271,1573.25
7646480,14.0158,27.7280291,28.2388132,25.5612,27.98342115,1574.25
7647480,14.0157,27.6882065,28.3684348,25.5331,28.02832065,1575.25
7648480,14.0158,27.8768286,28.2629584,25.5743,28.0698935,1576.25
7649480,14.0158,27.7286714,28.2763018,25.6634,28.0024866,1577.25
7650480,14.0158,27.8629121,28.3398418,25.5634,28.10137695,1578.25
7651480,14.0158,27.7607864,28.31845,25.578,28.0396182,1579.25
7652480,14.0159,27.7729901,28.690159,25.5849,28.23157455,1580.25
7653480,14.0155,27.7111152,28.366105,25.65,28.0386101,1581.25
7654480,14.0157,28.0410433,28.3874968,25.6039,28.21427005,1582.25
7655480,14.0158,28.0207038,28.459297,25.6192,28.2400004,1583.25
7656480,14.0157,27.7209638,28.3233214,25.5855,28.0221426,1584.25
7657480,14.0158,27.7971834,28.4628976,25.6245,28.1300405,1585.25
7658480,14.0158,27.8474969,28.3519144,25.652,28.09970565,1586.25
7659480,14.0159,28.1251846,28.4637448,25.5844,28.2944647,1587.25
7660480,14.0157,28.0393305,28.5287674,25.6124,28.28404895,1588.25
7661480,14.0158,27.6102741,28.452943,25.6883,28.03160855,1589.25
7662480,14.0158,28.083221,28.396816,25.6219,28.2400185,1590.25
7663480,14.016,27.5531094,28.3436542,25.5928,27.9483818,1591.25
7664480,14.0159,27.7494391,28.2261052,25.6148,27.98777215,1592.25
7665480,14.0159,27.6511672,28.6105222,25.6372,28.1308447,1593.25
7666480,14.0158,27.762071,28.5774814,25.6043,28.1697762,1594.25
7667480,14.0159,28.0142808,28.2504622,25.6829,28.1323715,1595.25
7668480,14.0158,27.5488274,28.3891912,25.6173,27.9690093,1596.25
7668660,14.0159,27.5488274,28.3891912,25.6173,27.9690093,1596.43
7668760,41.9824,27.5488274,28.3891912,25.6173,27.9690093,1596.53
7669660,41.9824,27.8545622,28.5844708,25.5932,28.2195165,1597.43
7670660,41.984,27.7224625,28.4088886,25.6088,28.06567555,1598.43
7671660,41.9838,27.905518,28.3578448,25.6697,28.1316814,1599.43
7672660,41.9837,27.7481545,28.3053184,25.6436,28.02673645,1600.43
7673660,41.9837,27.9556174,28.3849552,25.6299,28.1702863,1601.43
7674660,41.9838,27.7753452,28.3961806,25.6052,28.0857629,1602.43
7675660,41.9838,27.7485827,28.5446524,25.6449,28.14661755,1603.43
7676660,41.9838,27.7359508,28.5438052,25.6069,28.139878,1604.43
7677660,41.9838,27.8828234,28.656271,25.6385,28.2695472,1605.43
7678660,41.9839,28.121759,28.584259,25.6516,28.353009,1606.43
7679660,41.9837,27.9999361,28.7215054,25.5975,28.36072075,1607.43
7680660,41.9838,27.9888029,28.6058626,25.6052,28.29733275,1608.43
7681660,41.9839,28.0624533,28.6884646,25.6303,28.37545895,1609.43
7682660,41.984,28.106772,29.2952716,25.6295,28.7010218,1610.43
7683660,41.9838,28.4039428,28.766407,25.6852,28.5851749,1611.43
7684660,41.9839,28.0840774,28.9746064,25.6519,28.5293419,1612.43
7685660,41.9839,28.1707879,28.9508848,25.5614,28.56083635,1613.43
7686660,41.9839,28.1534458,29.1756046,25.7061,28.6645252,1614.43
7687660,41.9839,28.4334886,29.0400526,25.6033,28.7367706,1615.43
7688660,41.9839,28.5533846,29.0627152,25.6333,28.8080499,1616.43
7689660,41.9837,28.2971069,29.1923368,25.6755,28.74472185,1617.43
7690660,41.9839,28.370115,29.1395986,25.676,28.7548568,1618.43
7691660,41.9839,28.2457229,29.6775706,25.6232,28.96164675,1619.43
7692660,41.9839,28.470742,29.2918828,25.7148,28.8813124,1620.43
7693660,41.9839,28.5172017,29.5992046,25.6748,29.05820315,1621.43
7694660,41.9838,28.4330604,29.196361,25.6233,28.8147107,1622.43
7695660,41.9838,28.7816152,29.4678886,25.6566,29.1247519,1623.43
7696660,41.9839,28.8252916,29.4877978,25.6757,29.1565447,1624.43
7697660,41.9838,28.6709255,29.375332,25.6265,29.02312875,1625.43
7698660,41.9838,28.6266068,29.4742426,25.6966,29.0504247,1626.43
7699660,41.9838,29.1160394,29.6572378,25.6964,29.3866386,1627.43
7700660,41.9839,28.9017253,29.6487658,25.6951,29.27524555,1628.43
7701660,41.9838,29.0974127,29.5371472,25.6832,29.31727995,1629.43
7702660,41.9839,28.8940177,30.0585988,25.694,29.47630825,1630.43
7703660,41.9839,29.0248328,29.897419,25.7225,29.4611259,1631.43
7704660,41.9839,29.342129,30.0717304,25.6776,29.7069297,1632.43
7705660,41.9838,29.0901333,29.7993556,25.672,29.44474445,1633.43
7706660,41.9839,29.1678516,29.9590528,25.6375,29.5634522,1634.43
7707660,41.9839,29.1490108,30.095452,25.6621,29.6222314,1635.43
7708660,41.9838,29.183695,30.0391132,25.6338,29.6114041,1636.43
7709660,41.9838,29.1571466,29.9639242,25.6475,29.5605354,1637.43
7710660,41.9839,29.3138678,29.9327896,25.7332,29.6233287,1638.43
7711660,41.9839,29.6307358,30.0283114,25.6168,29.8295236,1639.43
7712660,41.9839,29.4194191,29.98108,25.7525,29.70024955,1640.43
7713660,41.9839,29.774611,30.1888558,25.7339,29.9817334,1641.43
7714660,41.984,29.3607557,30.2142718,25.7109,29.78751375,1642.43
7715660,41.9838,29.5624379,30.0094612,25.6587,29.78594955,1643.43
7716660,41.9839,29.3551891,30.5260414,25.7205,29.94061525,1644.43
7717660,41.984,29.620459,30.1861024,25.7111,29.9032807,1645.43
7718660,41.984,29.9221259,30.5410792,25.7073,30.23160255,1646.43
7719660,41.9838,29.7741828,30.236299,25.7328,30.0052409,1647.43
7720660,41.9839,29.5151218,30.5722138,25.6214,30.0436678,1648.43
7721660,41.9839,29.7499895,30.2968738,25.6672,30.02343165,1649.43
7722660,41.9839,29.7472062,30.4281898,25.6699,30.087698,1650.43
7723660,41.9838,29.584062,30.4262836,25.7118,30.0051728,1651.43
7724660,41.984,29.7675457,30.4298842,25.709,30.09871495,1652.43
7725660,41.9839,29.9927789,30.5228644,25.6786,30.25782165,1653.43
7726660,41.9839,30.0734946,30.5766616,25.7586,30.3250781,1654.43
7727660,41.9839,29.8840161,30.5641654,25.7079,30.22409075,1655.43
7728660,41.9839,29.8641048,30.5802622,25.6684,30.2221835,1656.43
7729660,41.984,29.9717971,30.5008372,25.5828,30.23631715,1657.43
7730660,41.984,29.8930083,30.7333936,25.6607,30.31320095,1658.43
7731660,41.984,30.0548679,30.6658294,25.6243,30.36034865,1659.43
7732660,41.9839,30.0210401,30.9475234,25.7636,30.48428175,1660.43
7733660,41.9839,30.0777766,30.7560562,25.6554,30.4169164,1661.43
7734660,41.9838,30.0373117,31.0563886,25.6002,30.54685015,1662.43
7735660,41.9839,30.0156876,30.7278868,25.7082,30.3717872,1663.43
7736660,41.9839,30.395501,30.9326974,25.6746,30.6640992,1664.43
7737660,41.9841,30.4642271,30.8276446,25.6567,30.64593585,1665.43
7738660,41.984,30.1454322,30.9498532,25.6293,30.5476427,1666.43
7739660,41.984,30.0880534,31.048552,25.7121,30.5683027,1667.43
7740660,41.984,30.5704207,30.9864946,25.7201,30.77845765,1668.43
7740810,41.984,30.5704207,30.9864946,25.7201,30.77845765,1668.58
7740910,14.012,30.6147394,31.0345732,25.6206,30.8246563,1668.68
7741810,14.0116,30.4363941,31.3486726,25.6569,30.89253335,1669.58
7742810,14.0154,30.4552349,30.9943312,25.6801,30.72478305,1670.58
7743810,14.0156,30.423334,31.1320012,25.6761,30.7776676,1671.58
7744810,14.0156,30.4798564,31.0424098,25.6347,30.7611331,1672.58
7745810,14.0156,30.3758038,30.936298,25.7358,30.6560509,1673.58
7746810,14.0158,30.6434288,31.1063734,25.6845,30.8749011,1674.58
7747810,14.0156,30.3132866,31.204225,25.7025,30.7587558,1675.58
7748810,14.0157,30.4374646,31.1802916,25.6564,30.8088781,1676.58
7749810,14.0158,30.4044932,31.542046,25.6867,30.9732696,1677.58
7750810,14.0157,30.3672398,30.9845884,25.6827,30.6759141,1678.58
7751810,14.0158,30.2195108,31.5640732,25.8355,30.891792,1679.58
7752810,14.0156,30.2723935,31.1680072,25.678,30.72020035,1680.58
7753810,14.0157,30.3124302,31.2715774,25.7019,30.7920038,1681.58
7754810,14.0156,30.3250621,31.5106996,25.6557,30.91788085,1682.58
7755810,14.0157,30.2698243,30.9858592,25.6886,30.62784175,1683.58
7756810,14.0158,30.1676986,31.0479166,25.7431,30.6078076,1684.58
7757810,14.0158,30.4171251,31.0356322,25.7453,30.72637865,1685.58
7758810,14.0157,30.2935894,31.1440738,25.7123,30.7188316,1686.58
7759810,14.0158,30.5757732,30.9727276,25.7132,30.7742504,1687.58
7760810,14.0157,30.5085458,31.176691,25.7288,30.8426184,1688.58
7761810,14.0158,30.2604039,30.969127,25.6957,30.61476545,1689.58
7762810,14.0158,30.5190367,31.07185,25.713,30.79544335,1690.58
7763810,14.0158,30.3800858,31.0385974,25.712,30.7093416,1691.58
7764810,14.0158,30.2529104,30.8363284,25.7065,30.5446194,1692.58
7765810,14.0156,30.2237928,30.9021982,25.7287,30.5629955,1693.58
7766810,14.0157,30.2494848,31.0184764,25.6751,30.6339806,1694.58
7767810,14.0157,30.2582629,30.8799592,25.7371,30.56911105,1695.58
7768810,14.0157,30.2066648,31.0216534,25.7094,30.6141591,1696.58
7769810,14.0158,30.5479402,30.9752692,25.7328,30.7616047,1697.58
7770810,14.0158,30.3895062,30.9382042,25.7079,30.6638552,1698.58
7771810,14.0157,30.1135313,31.0129696,25.653,30.56325045,1699.58
7772810,14.0156,30.3798717,31.1870692,25.6865,30.78347045,1700.58
7773810,14.0157,30.1203825,31.2294292,25.7321,30.67490585,1701.58
7774810,14.0158,30.1861112,30.9822586,25.7184,30.5841849,1702.58
7775810,14.0158,30.1597769,30.8625916,25.7561,30.51118425,1703.58
7776810,14.0158,30.1634166,30.9653146,25.7152,30.5643656,1704.58
7777810,14.0158,30.3937882,30.8581438,25.733,30.625966,1705.58
7778810,14.0157,30.1231658,30.8467066,25.6809,30.4849362,1706.58
7779810,14.0158,30.3145712,30.8888548,25.7332,30.601713,1707.58
7780810,14.0158,30.0542256,30.8556022,25.758,30.4549139,1708.58
7781810,14.0157,30.11503,31.0095808,25.7555,30.5623054,1709.58
7782810,14.0157,30.3665975,30.7717294,25.7427,30.56916345,1710.58
7783810,14.0158,30.1135313,31.0758742,25.78,30.59470275,1711.58
7784810,14.0157,29.9486743,30.8475538,25.7568,30.39811405,1712.58
7785810,14.0157,30.1113903,30.9000802,25.7389,30.50573525,1713.58
7786810,14.0158,30.2004559,30.8255266,25.8073,30.51299125,1714.58
7787810,14.0158,30.0824868,31.0733326,25.7625,30.5779097,1715.58
7788810,14.0158,29.8578959,31.2131206,25.7773,30.53550825,1716.58
7789810,14.0158,29.9360424,30.92359,25.7761,30.4298162,1717.58
7790810,14.0158,29.913776,30.9562072,25.7831,30.4349916,1718.58
7791810,14.0157,29.9002877,30.7802014,25.7135,30.34024455,1719.58
7792810,14.0155,29.8844443,30.7749064,25.7373,30.32967535,1720.58
7793810,14.0156,30.0805599,30.7651636,25.7227,30.42286175,1721.58
7794810,14.0158,29.6945376,30.9811996,25.7642,30.3378686,1722.58
7795810,14.0156,30.1383669,30.8168428,25.8005,30.47760485,1723.58
7796810,14.0156,30.061505,30.7136962,25.7693,30.3876006,1724.58
7797810,14.0157,29.969442,30.7444072,25.7321,30.3569246,1725.58
7798810,14.0157,29.9741522,30.7280986,25.7335,30.3511254,1726.58
7799810,14.0158,29.8448358,30.935239,25.7423,30.3900374,1727.58
7800810,14.0158,29.7919531,30.6717598,25.7741,30.23185645,1728.58
7801810,14.0159,29.8060837,30.676843,25.756,30.24146335,1729.58
7802810,14.0157,29.650433,30.6808672,25.855,30.1656501,1730.58
7803810,14.0158,29.7750392,30.6664648,25.8109,30.220752,1731.58
7804810,14.0158,29.9964186,30.706495,25.7672,30.3514568,1732.58
7805810,14.0157,29.7936659,30.6372364,25.7649,30.21545115,1733.58
7806810,14.0157,30.0450193,30.6198688,25.7595,30.33244405,1734.58
7807810,14.0158,29.8392692,30.5639536,25.8383,30.2016114,1735.58
7808810,14.0157,29.5885581,30.4722442,25.8163,30.03040115,1736.58
7809810,14.0157,29.6941094,30.5711548,25.841,30.1326321,1737.58
7810810,14.0157,30.181401,30.3371158,25.7819,30.2592584,1738.58
7811810,14.0156,29.8242822,30.597418,25.836,30.2108501,1739.58
7812810,14.0158,29.7844596,30.5584468,25.8201,30.1714532,1740.58
7813810,14.0158,29.8983608,30.534937,25.8277,30.2166489,1741.58
7814810,14.0158,29.79388,30.5590822,25.7736,30.1764811,1742.58
7815810,14.0158,29.8367,30.7905796,25.8417,30.3136398,1743.58
7816810,14.0157,29.5984067,30.3415636,25.8295,29.96998515,1744.58
7817810,14.0157,29.6652059,30.3902776,25.8205,30.02774175,1745.58
7818810,14.0157,29.8608933,30.5722138,25.8237,30.21655355,1746.58
7819810,14.0156,29.7358589,30.5309128,25.8932,30.13338585,1747.58
7820810,14.0157,29.5637225,30.6315178,25.8486,30.09762015,1748.58
7821810,14.0159,29.7784648,30.593182,25.9224,30.1858234,1749.58
7822810,14.0158,29.7369294,30.634483,25.9021,30.1857062,1750.58
7823810,14.0157,30.0212542,30.545527,25.8324,30.2833906,1751.58
7824810,14.0157,30.192106,30.6014422,25.8847,30.3967741,1752.58
7825810,14.0157,29.9795047,30.4930006,25.8281,30.23625265,1753.58
7826810,14.0157,29.5510906,30.6099142,25.87,30.0805024,1754.58
7827810,14.0158,29.7024593,30.5044378,25.8047,30.10344855,1755.58
7828810,14.0157,29.6328768,30.4599598,25.8958,30.0464183,1756.58
7829810,14.0158,29.635446,30.4726678,25.8326,30.0540569,1757.58
7830810,14.0156,29.6067566,30.4953304,25.97,30.0510435,1758.58
7831810,14.0157,29.5508765,30.5304892,25.8691,30.04068285,1759.58
7832810,14.0158,29.6371588,30.5851336,25.8992,30.1111462,1760.58
7833810,14.0157,29.5438112,30.5764498,25.8671,30.0601305,1761.58
7834810,14.0159,29.5827774,30.3890068,25.9465,29.9858921,1762.58
7835810,14.0157,29.5590123,30.4281898,25.8815,29.99360105,1763.58
7836810,14.0158,29.8910814,30.3688858,25.9323,30.1299836,1764.58
7837810,14.0157,29.5645789,30.5400202,25.8699,30.05229955,1765.58
7838810,14.0158,29.498422,30.5146042,25.8464,30.0065131,1766.58
7839810,14.0159,29.5532316,30.5298538,25.8365,30.0415427,1767.58
7840810,14.0157,29.5853466,30.4997782,25.8436,30.0425624,1768.58
7841810,14.0156,29.4896439,30.5135452,25.9573,30.00159455,1769.58
7842810,14.0157,29.6341614,30.416329,25.9193,30.0252452,1770.58
7843810,14.0157,29.4693044,30.3932428,25.9571,29.9312736,1771.58
7844810,14.0157,29.4930695,30.6666766,25.9086,30.07987305,1772.58
7845810,14.0158,29.4742287,30.558235,25.9514,30.01623185,1773.58
7846810,14.0157,29.4842914,30.358084,25.8459,29.9211877,1774.58
7847810,14.0156,29.5896286,30.5165104,25.9481,30.0530695,1775.58
7848810,14.0157,29.4973515,30.5154514,25.8448,30.00640145,1776.58
7849810,14.0157,29.4059308,30.4811398,25.8851,29.9435353,1777.58
7850810,14.0157,29.4607404,30.4631368,25.9556,29.9619386,1778.58
7851810,14.0158,29.3581865,30.4212004,25.9045,29.88969345,1779.58
7852810,14.0157,29.5988349,30.7369942,25.9287,30.16791455,1780.58
7853810,14.0159,29.5643648,30.5345134,25.8922,30.0494391,1781.58
7854810,14.0157,29.455602,30.51058,25.8848,29.983091,1782.58
7855810,14.0156,29.5339626,30.4468282,25.9644,29.9903954,1783.58
7856810,14.0158,29.5303229,30.5467978,25.938,30.03856035,1784.58
7857810,14.0157,29.4303382,30.4934242,25.9492,29.9618812,1785.58
7858810,14.0157,29.4241293,30.4769038,25.9443,29.95051655,1786.58
7859810,14.0157,29.4656647,30.630247,25.9706,30.04795585,1787.58
7860810,14.0156,29.4061449,30.450217,25.8874,29.92818095,1788.58
7861810,14.0158,29.4795812,30.5404438,25.9735,30.0100125,1789.58
7862810,14.0157,29.8060837,30.4720324,26.0055,30.13905805,1790.58
7863810,14.0158,29.517691,30.3307618,25.9123,29.9242264,1791.58
7864810,14.0158,29.5992631,30.4656784,25.9204,30.03247075,1792.58
7865810,14.0157,29.4179204,30.4688554,25.9623,29.9433879,1793.58
7866810,14.0158,29.5996913,30.4771156,25.9719,30.03840345,1794.58
7867810,14.0158,29.3438418,30.4838932,25.8878,29.9138675,1795.58
7868810,14.0157,29.4678057,30.4394152,25.9568,29.95361045,1796.58
7869810,14.0158,29.303591,30.4305196,25.9418,29.8670553,1797.58
7870810,14.0157,29.6219577,30.520111,25.9576,30.07103435,1798.58
7871810,14.0158,29.4386881,30.4267072,25.969,29.93269765,1799.58
7872810,14.0158,29.7058849,30.5980534,25.9734,30.15196915,1800.58
7873810,14.0156,29.4423278,30.3508828,25.9782,29.8966053,1801.58
7874810,14.0158,29.3845208,30.3966316,25.9156,29.8905762,1802.58
7875810,14.0158,29.3581865,30.4392034,26.0126,29.89869495,1803.58
7876810,14.0157,29.4290536,30.344317,25.9242,29.8866853,1804.58
7877810,14.0158,29.504845,30.5162986,26.0001,30.0105718,1805.58
7878810,14.0157,29.457743,30.3904894,25.9923,29.9241162,1806.58
7879810,14.0157,29.3847349,30.4038328,26.0475,29.89428385,1807.58
7880810,14.0157,29.4078577,30.3280084,25.9648,29.86793305,1808.58
7881810,14.0157,29.4329074,30.7109428,26.0168,30.0719251,1809.58
7882810,14.0158,29.4395445,30.2407468,25.9802,29.84014565,1810.58
7883810,14.0157,29.4395445,30.2407468,25.9802,29.84014565,1811.58
7884810,14.0157,29.3102281,30.2854366,25.9689,29.79783235,1812.58
7885810,14.0159,29.626882,30.400444,25.9772,30.013663,1813.58
7886810,14.0157,29.3194344,30.7175086,25.9624,30.0184715,1814.58
7887810,14.0157,29.3194344,30.7175086,25.9624,30.0184715,1815.58
7888810,14.0158,29.4091423,30.4288252,25.9197,29.91898375,1816.58
7889810,14.0156,29.4296959,30.3688858,25.9233,29.89929085,1817.58
7890810,14.0157,29.2697632,30.4792336,25.9568,29.8744984,1818.58
7891810,14.0157,29.3868759,30.3915484,26.0357,29.88921215,1819.58
7892810,14.0158,29.4121397,30.7098838,25.9748,30.06101175,1820.58
7893810,14.0157,29.6637072,30.3106408,25.9787,29.987174,1821.58
7894810,14.0158,29.2404315,30.7136962,25.9766,29.97706385,1822.58
7895810,14.0157,29.3736017,30.694846,25.9419,30.03422385,1823.58
7896810,14.0158,29.6309499,30.3419872,26.0194,29.98646855,1824.58
7897810,14.0158,29.3950117,30.475633,25.9655,29.93532235,1825.58
7898810,14.0158,29.282181,30.3735454,25.9545,29.8278632,1826.58
7899810,14.0156,29.6799788,30.7363588,26.0225,30.2081688,1827.58
7900810,14.0157,29.3793824,30.6692182,25.9914,30.0243003,1828.58
7901810,14.0157,29.1755592,30.6533332,25.9966,29.9144462,1829.58
7902810,14.0156,29.5376023,30.40468,26.0371,29.97114115,1830.58
7903810,14.0157,29.2853925,30.4044682,26.0131,29.84493035,1831.58
7904810,14.0156,29.2990949,30.718144,25.9719,30.00861945,1832.58
7905810,14.0158,29.2532775,30.3417754,25.9934,29.79752645,1833.58
7906810,14.0157,29.1845514,30.3290674,25.9896,29.7568094,1834.58
7907810,14.0158,29.5504483,30.4677964,25.9745,30.00912235,1835.58
7908810,14.0158,29.2856066,30.4982956,25.9632,29.8919511,1836.58
7909810,14.0158,29.2365777,30.4910944,25.9624,29.86383605,1837.58
7910810,14.0158,29.5793518,30.3021688,25.9822,29.9407603,1838.58
7911810,14.0157,29.2832515,30.385618,25.9271,29.83443475,1839.58
7912810,14.0156,29.5650071,30.480928,26.0192,30.02296755,1840.58
7913810,14.0157,29.3091576,30.4146346,25.9797,29.8618961,1841.58
7914810,14.0158,29.2556326,30.678961,26.0465,29.9672968,1842.58
7915810,14.0157,29.2588441,30.4082806,25.9986,29.83356235,1843.58
7916810,14.0159,29.3633249,30.7113664,25.981,30.03734565,1844.58
7917810,14.0157,29.4397586,30.2640448,26.0285,29.8519017,1845.58
7918810,14.0157,29.3716748,30.350671,25.9656,29.8611729,1846.58
7919810,14.0157,29.5324639,30.5679778,25.9502,30.05022085,1847.58
7920810,14.0157,29.3025205,30.4425922,26.0454,29.87255635,1848.58
7921810,14.0157,29.3160088,30.3483412,25.9911,29.832175,1849.58
7922810,14.0157,29.3536904,30.513757,25.9981,29.9337237,1850.58
7923810,14.0157,29.4074295,30.635542,25.9529,30.02148575,1851.58
7924810,14.0158,29.3768132,30.318901,25.9607,29.8478571,1852.58
7925810,14.0156,29.506986,30.424801,26.0018,29.9658935,1853.58
7926810,14.0157,29.2562749,30.238417,25.9762,29.74734595,1854.58
7927810,14.0157,29.2881758,30.729793,26.0143,30.0089844,1855.58
7928810,14.0157,29.6363024,30.3699448,25.9876,30.0031236,1856.58
7929810,14.0157,29.6988196,30.4317904,25.9888,30.065305,1857.58
7930810,14.0157,29.2361495,30.3635908,26.013,29.79987015,1858.58
7931810,14.0157,29.3524058,30.4561474,26.0061,29.9042766,1859.58
7932810,14.0156,29.4260562,30.4125166,25.9562,29.9192864,1860.58
7933810,14.0157,29.5551585,30.7321228,25.9563,30.14364065,1861.58
7934810,14.0157,29.1999666,30.5506102,25.9343,29.8752884,1862.58
7935810,14.0156,29.3256433,30.382441,25.9974,29.85404215,1863.58
7936810,14.0155,29.2046768,30.4557238,26.0094,29.8302003,1864.58
7937810,14.0157,29.3038051,30.3106408,26.039,29.80722295,1865.58
7938810,14.0158,29.2633402,30.2610796,26.0041,29.7622099,1866.58
7939810,14.0156,29.521973,30.6634996,25.9754,30.0927363,1867.58
7940810,14.0158,29.4639519,30.6793846,25.9442,30.07166825,1868.58
7941810,14.0156,29.284322,30.2964502,25.9552,29.7903861,1869.58
7942810,14.0156,29.3611839,30.3635908,26.0388,29.86238735,1870.58
7943810,14.0157,29.299309,30.2862838,25.9891,29.7927964,1871.58
